
Data;Hora(UTC);TempIns.(C);TempMax(C);TemMin(C);UmiIns(%);UmiMax(%);UmiMin(%);PtoOrvalhoIns(C);PtoOrvalhoMax(C);PtoOrvalhoMin(C);PressaoIns(hPa);PressaoMax(hPa);PressaoMin(hPa);VelVento(m/s);DirVento(m/s);RajVento(m/s);Radiacao(KJ/m²);Chuva(mm);
23/04/2019;1900;33,1;33,9;33,0;32,0;32,0;31,0;14,0;14,7;13,9;968,5;969,0;968,5;3,2;131,0;6,4;890,15;0,0;
23/04/2019;2000;32,7;33,5;32,7;36,0;36,0;32,0;15,6;15,6;13,9;968,6;968,6;968,4;3,7;125,0;6,5;470,18;0,0;
23/04/2019;2100;29,4;32,7;29,4;51,0;51,0;36,0;18,3;18,3;15,6;969,4;969,4;968,6;3,0;171,0;9,6;102,14;0,0;
23/04/2019;2200;29,7;29,8;29,4;52,0;54,0;50,0;18,7;19,1;18,2;970,0;970,0;969,3;4,1;128,0;7,7;;0,0;
23/04/2019;2300;27,6;29,7;27,6;58,0;58,0;52,0;18,6;18,9;18,4;970,8;970,8;970,0;6,2;101,0;10,0;;0,0;
24/04/2019;0000;27,1;27,7;27,1;61,0;61,0;58,0;19,1;19,1;18,6;971,2;971,2;970,8;3,9;100,0;9,9;;0,0;
24/04/2019;0100;27,0;27,2;26,7;61,0;64,0;61,0;18,9;19,2;18,9;971,7;971,7;971,2;3,6;108,0;8,1;;0,0;
24/04/2019;0200;26,6;27,0;26,6;63,0;63,0;60,0;18,9;18,9;18,6;972,1;972,1;971,7;3,8;116,0;8,1;;0,0;
24/04/2019;0300;26,6;26,8;26,6;63,0;63,0;62,0;18,9;18,9;18,8;972,0;972,2;972,0;4,3;123,0;8,7;;0,0;
24/04/2019;0400;26,0;26,6;26,0;65,0;65,0;63,0;19,0;19,0;18,9;971,6;972,0;971,6;3,9;120,0;8,6;;0,0;
24/04/2019;0500;25,9;26,1;25,9;64,0;65,0;64,0;18,7;19,0;18,6;971,5;971,7;971,5;4,2;109,0;7,8;;0,0;
24/04/2019;0600;25,5;25,9;25,4;66,0;67,0;64,0;18,8;18,8;18,6;971,6;971,6;971,4;3,2;121,0;7,9;;0,0;
24/04/2019;0700;25,0;25,5;25,0;67,0;67,0;66,0;18,4;18,9;18,4;971,5;971,6;971,4;4,3;127,0;7,4;;0,0;
24/04/2019;0800;24,3;25,0;24,3;70,0;70,0;67,0;18,4;18,5;18,3;971,8;971,9;971,4;3,2;131,0;7,7;;0,0;
24/04/2019;0900;23,7;24,3;23,7;73,0;73,0;70,0;18,6;18,6;18,4;972,5;972,5;971,8;3,1;128,0;5,7;;0,0;
24/04/2019;1000;24,8;24,9;23,7;69,0;73,0;69,0;18,6;18,9;18,5;973,4;973,4;972,5;3,0;122,0;6,4;287,17;0,0;
24/04/2019;1100;25,9;26,2;24,3;62,0;70,0;62,0;18,2;18,9;18,0;973,8;973,8;973,4;3,8;127,0;7,7;917,72;0,0;
24/04/2019;1200;27,0;27,7;25,8;53,0;63,0;53,0;16,7;18,5;16,4;973,8;973,9;973,7;5,2;125,0;9,4;1749,57;0,0;
24/04/2019;1300;29,0;29,0;27,0;47,0;53,0;47,0;16,7;17,1;15,8;973,8;973,9;973,8;4,7;130,0;9,4;2163,99;0,0;
24/04/2019;1400;30,2;30,2;28,4;37,0;48,0;37,0;13,9;16,7;13,9;973,0;973,8;973,0;4,8;132,0;9,9;2376,63;0,0;
24/04/2019;1500;31,4;31,8;29,8;35,0;39,0;34,0;14,2;14,9;13,5;971,9;973,0;971,9;5,4;128,0;10,6;2544,61;0,0;
24/04/2019;1600;31,7;33,2;31,2;34,0;35,0;31,0;14,0;14,4;13,5;970,9;971,9;970,9;5,5;138,0;10,8;2433,22;0,0;
24/04/2019;1700;33,2;33,4;31,7;30,0;34,0;30,0;13,4;14,3;12,9;969,9;970,9;969,9;4,5;114,0;10,8;2231,30;0,0;
24/04/2019;1800;33,9;33,9;32,3;29,0;31,0;28,0;13,3;13,8;12,6;969,5;969,9;969,4;5,0;119,0;10,4;1713,32;0,0;
24/04/2019;1900;33,0;34,3;32,9;31,0;31,0;29,0;13,4;14,2;12,9;969,3;969,5;969,1;5,2;126,0;9,2;1237,32;0,0;
24/04/2019;2000;32,9;33,5;32,7;32,0;32,0;30,0;14,2;14,2;13,0;969,6;969,6;969,3;3,7;132,0;8,7;560,71;0,0;
24/04/2019;2100;31,6;32,9;31,6;34,0;34,0;32,0;14,0;14,3;13,4;969,9;969,9;969,6;3,0;129,0;7,1;61,38;0,0;
24/04/2019;2200;30,7;31,6;30,7;39,0;39,0;34,0;15,0;15,0;13,9;970,4;970,4;969,9;2,5;161,0;6,1;;0,0;
24/04/2019;2300;29,8;30,7;29,7;42,0;42,0;39,0;15,6;15,7;15,0;970,9;970,9;970,4;2,7;157,0;6,5;;0,0;
25/04/2019;0000;29,0;29,8;29,0;45,0;45,0;42,0;16,0;16,0;15,5;971,3;971,3;970,9;3,0;149,0;7,4;;0,0;
25/04/2019;0100;28,3;29,0;28,3;49,0;49,0;45,0;16,7;16,7;16,0;971,7;971,7;971,3;3,7;135,0;7,9;;0,0;
25/04/2019;0200;28,0;28,4;28,0;51,0;51,0;49,0;16,9;16,9;16,7;972,1;972,1;971,7;4,8;126,0;7,8;;0,0;
25/04/2019;0300;26,7;28,0;26,7;56,0;56,0;51,0;17,1;17,2;16,9;972,3;972,4;972,1;2,8;117,0;8,9;;0,0;
25/04/2019;0400;25,9;26,7;25,9;60,0;60,0;56,0;17,6;17,6;17,1;972,2;972,3;972,2;3,4;123,0;6,1;;0,0;
25/04/2019;0500;25,3;25,9;25,3;63,0;63,0;60,0;17,6;17,8;17,6;972,0;972,2;971,9;4,5;119,0;8,1;;0,0;
25/04/2019;0600;24,5;25,3;24,5;62,0;63,0;61,0;16,8;17,6;16,8;971,9;972,0;971,9;4,6;128,0;8,9;;0,0;
25/04/2019;0700;23,6;24,5;23,6;68,0;68,0;62,0;17,5;17,5;16,8;971,8;971,9;971,8;3,8;138,0;8,4;;0,0;
25/04/2019;0800;23,2;23,6;23,2;69,0;70,0;68,0;17,3;17,5;17,2;972,0;972,0;971,8;3,8;145,0;7,8;;0,0;
25/04/2019;0900;22,6;23,2;22,6;73,0;73,0;69,0;17,5;17,5;17,2;972,7;972,7;972,0;2,5;128,0;8,0;;0,0;
25/04/2019;1000;23,0;23,2;22,5;71,0;74,0;71,0;17,5;17,8;17,5;973,1;973,1;972,7;3,2;128,0;4,8;184,33;0,0;
25/04/2019;1100;24,6;25,0;23,0;63,0;72,0;63,0;17,1;18,0;17,1;973,6;973,6;973,1;4,6;146,0;9,2;945,04;0,0;
25/04/2019;1200;25,4;25,7;24,1;59,0;65,0;59,0;16,9;17,4;16,8;974,1;974,2;973,6;4,3;137,0;10,1;773,07;0,0;
25/04/2019;1300;28,5;28,5;25,4;44,0;60,0;44,0;15,2;17,2;15,2;973,8;974,2;973,8;5,0;124,0;9,6;1950,08;0,0;
25/04/2019;1400;29,4;29,9;27,9;39,0;46,0;38,0;14,2;15,4;13,8;973,2;973,8;973,1;5,5;143,0;10,4;2466,15;0,0;
25/04/2019;1500;30,9;31,2;29,4;32,0;39,0;32,0;12,4;14,4;12,1;972,3;973,2;972,3;5,4;125,0;10,5;2528,38;0,0;
25/04/2019;1600;32,1;32,2;30,4;31,0;33,0;30,0;12,9;12,9;12,0;971,4;972,3;971,4;4,2;129,0;9,5;2543,66;0,0;
25/04/2019;1700;32,4;32,9;31,5;29,0;31,0;29,0;11,9;12,7;11,8;970,4;971,4;970,3;4,7;137,0;9,5;2296,72;0,0;
25/04/2019;1800;32,7;33,5;32,0;27,0;29,0;27,0;11,4;12,4;11,3;969,7;970,4;969,6;3,8;131,0;9,2;1849,06;0,0;
25/04/2019;1900;32,9;33,5;32,3;28,0;28,0;27,0;11,8;12,1;11,1;969,7;969,7;969,5;4,1;134,0;8,9;1297,29;0,0;
25/04/2019;2000;31,7;33,0;31,7;30,0;30,0;28,0;12,1;12,2;11,6;969,9;969,9;969,7;3,5;139,0;7,2;442,50;0,0;
25/04/2019;2100;30,8;31,7;30,8;33,0;33,0;30,0;12,8;12,8;11,9;970,1;970,1;969,8;3,4;144,0;6,6;72,01;0,0;
25/04/2019;2200;29,9;30,8;29,9;36,0;36,0;33,0;13,1;13,3;12,8;970,9;970,9;970,1;3,1;132,0;5,2;;0,0;
25/04/2019;2300;29,0;29,9;29,0;41,0;41,0;36,0;14,3;14,3;13,0;971,6;971,6;970,8;3,6;154,0;6,8;;0,0;
26/04/2019;0000;28,0;29,0;28,0;47,0;47,0;41,0;15,6;15,6;14,3;972,2;972,2;971,6;2,6;157,0;6,8;;0,0;
26/04/2019;0100;27,7;28,0;27,7;50,0;50,0;47,0;16,2;16,2;15,6;972,6;972,6;972,2;3,2;145,0;6,7;;0,0;
26/04/2019;0200;27,0;27,7;27,0;52,0;52,0;50,0;16,4;16,4;16,2;972,9;972,9;972,6;3,4;149,0;7,0;;0,0;
26/04/2019;0300;26,5;27,0;26,5;57,0;57,0;52,0;17,4;17,4;16,4;972,8;972,9;972,7;3,8;135,0;8,4;;0,0;
26/04/2019;0400;25,9;26,5;25,9;61,0;61,0;57,0;17,7;17,7;17,4;972,3;972,8;972,3;3,9;143,0;8,2;;0,0;
26/04/2019;0500;25,4;25,9;25,4;63,0;63,0;61,0;17,8;17,9;17,7;972,0;972,3;972,0;3,5;138,0;7,5;;0,0;
26/04/2019;0600;24,8;25,4;24,8;63,0;63,0;62,0;17,2;17,8;17,2;972,1;972,1;971,9;3,5;130,0;7,9;;0,0;
26/04/2019;0700;24,1;24,8;24,1;67,0;67,0;63,0;17,6;17,6;17,2;972,5;972,6;972,1;3,4;132,0;7,0;;0,0;
26/04/2019;0800;23,5;24,1;23,5;70,0;70,0;67,0;17,8;17,8;17,6;972,9;972,9;972,5;3,3;129,0;7,3;;0,0;
26/04/2019;0900;23,0;23,5;23,0;75,0;75,0;70,0;18,3;18,3;17,8;973,4;973,4;972,9;2,6;126,0;5,5;;0,0;
26/04/2019;1000;23,7;23,7;22,9;73,0;75,0;73,0;18,6;18,6;18,3;973,7;973,7;973,4;2,8;125,0;5,9;189,29;0,0;
26/04/2019;1100;24,8;25,0;23,4;68,0;74,0;67,0;18,5;18,7;18,3;973,9;974,0;973,7;3,5;125,0;6,6;857,92;0,0;
26/04/2019;1200;25,4;26,0;24,5;62,0;68,0;61,0;17,6;18,5;17,5;974,3;974,3;973,9;5,0;120,0;8,8;698,63;0,0;
26/04/2019;1300;28,1;28,7;25,4;48,0;62,0;48,0;16,2;18,2;16,2;974,1;974,3;974,0;4,9;116,0;8,8;1676,53;0,0;
26/04/2019;1400;29,4;30,3;28,1;43,0;48,0;41,0;15,5;16,5;15,3;973,2;974,0;973,2;4,1;135,0;8,5;2223,98;0,0;
26/04/2019;1500;31,6;31,6;29,0;37,0;44,0;37,0;15,2;15,8;14,7;972,0;973,2;972,0;4,1;121,0;9,9;2445,85;0,0;
26/04/2019;1600;32,0;32,3;30,4;34,0;38,0;33,0;13,9;15,3;13,7;971,0;972,0;971,0;3,4;119,0;10,2;2577,87;0,0;
26/04/2019;1700;33,0;33,7;31,8;31,0;34,0;31,0;13,5;14,3;13,2;969,9;971,0;969,9;3,2;121,0;8,8;2299,24;0,0;
26/04/2019;1800;33,6;34,1;32,4;29,0;31,0;28,0;12,9;13,8;12,8;968,9;969,9;968,9;3,4;91,0;8,2;1945,30;0,0;
26/04/2019;1900;33,6;34,3;32,8;26,0;29,0;26,0;11,7;13,2;11,6;968,8;968,9;968,8;2,9;101,0;7,6;1383,95;0,0;
26/04/2019;2000;32,5;34,2;32,5;29,0;29,0;26,0;12,0;12,1;11,4;968,7;968,8;968,6;2,5;155,0;8,0;639,05;0,0;
26/04/2019;2100;31,4;32,5;31,1;32,0;33,0;28,0;12,9;13,0;11,5;969,1;969,1;968,7;1,8;154,0;4,9;70,17;0,0;
26/04/2019;2200;30,3;31,5;30,2;36,0;36,0;32,0;13,6;13,6;12,9;969,8;969,8;969,1;2,6;167,0;6,2;;0,0;
26/04/2019;2300;29,8;30,3;29,8;37,0;37,0;36,0;13,4;13,7;13,4;970,6;970,6;969,8;2,3;159,0;5,0;;0,0;
27/04/2019;0000;28,8;29,9;28,7;40,0;40,0;37,0;13,9;14,0;13,4;971,1;971,1;970,6;2,6;160,0;5,2;;0,0;
27/04/2019;0100;28,1;28,8;28,0;44,0;44,0;40,0;14,5;14,6;13,9;971,4;971,4;971,1;2,0;143,0;6,2;;0,0;
27/04/2019;0200;27,3;28,1;27,3;46,0;46,0;43,0;14,6;14,6;14,4;971,6;971,6;971,3;4,1;140,0;5,9;;0,0;
27/04/2019;0300;26,6;27,3;26,6;49,0;49,0;46,0;15,0;15,0;14,6;971,8;971,9;971,6;3,9;129,0;6,5;;0,0;
27/04/2019;0400;25,7;26,6;25,7;54,0;54,0;49,0;15,8;15,8;15,0;971,6;971,8;971,6;3,1;132,0;6,5;;0,0;
27/04/2019;0500;25,0;25,7;25,0;60,0;60,0;54,0;16,7;16,7;15,7;971,1;971,6;971,1;3,0;126,0;6,1;;0,0;
27/04/2019;0600;24,3;25,0;24,3;65,0;65,0;60,0;17,4;17,4;16,7;971,0;971,1;970,9;3,3;130,0;4,9;;0,0;
27/04/2019;0700;24,1;24,3;24,0;68,0;68,0;65,0;17,9;17,9;17,4;971,4;971,4;971,0;2,4;127,0;5,7;;0,0;
27/04/2019;0800;23,8;24,2;23,8;70,0;70,0;68,0;18,0;18,0;17,8;971,9;971,9;971,4;2,6;128,0;5,5;;0,0;
27/04/2019;0900;23,5;23,8;23,4;72,0;72,0;70,0;18,1;18,1;17,9;972,3;972,3;971,9;3,4;127,0;5,7;;0,0;
27/04/2019;1000;24,0;24,0;23,5;70,0;72,0;70,0;18,1;18,3;18,1;972,7;972,7;972,3;3,5;144,0;6,3;118,75;0,0;
27/04/2019;1100;25,0;25,1;24,0;64,0;70,0;64,0;17,7;18,2;17,6;973,5;973,5;972,7;4,5;121,0;7,5;588,21;0,0;
27/04/2019;1200;26,8;26,8;24,9;56,0;64,0;56,0;17,4;17,8;17,1;974,0;974,0;973,5;4,9;122,0;8,8;1023,97;0,0;
27/04/2019;1300;28,8;29,7;26,8;48,0;57,0;47,0;16,6;17,6;16,6;973,9;974,0;973,9;4,0;101,0;8,7;2002,55;0,0;
27/04/2019;1400;30,0;30,2;27,9;43,0;50,0;43,0;16,1;17,1;16,0;973,1;973,9;973,1;4,0;125,0;7,8;2490,08;0,0;
27/04/2019;1500;31,1;31,3;28,8;39,0;45,0;39,0;15,7;16,6;15,1;971,8;973,1;971,8;3,8;151,0;8,1;2351,77;0,0;
27/04/2019;1600;32,4;32,4;30,3;35,0;41,0;35,0;15,0;15,6;14,6;970,8;971,9;970,8;3,1;123,0;7,6;1977,44;0,0;
27/04/2019;1700;32,7;33,0;31,4;33,0;35,0;32,0;14,1;15,0;13,8;969,8;970,8;969,8;3,1;124,0;8,4;2125,69;0,0;
27/04/2019;1800;32,8;33,8;32,2;31,0;33,0;30,0;13,4;14,5;13,1;968,9;969,8;968,9;2,8;130,0;6,5;1938,61;0,0;
27/04/2019;1900;33,3;33,8;32,4;31,0;32,0;29,0;14,0;14,1;13,0;968,5;968,9;968,5;2,6;128,0;5,9;1270,82;0,0;
27/04/2019;2000;31,9;33,5;31,9;34,0;34,0;30,0;14,3;14,3;13,4;968,5;968,6;968,4;2,4;153,0;5,8;388,06;0,0;
27/04/2019;2100;31,6;31,9;31,5;34,0;35,0;34,0;14,0;14,4;14,0;968,7;968,7;968,5;2,8;151,0;5,5;45,80;0,0;
27/04/2019;2200;30,8;31,6;30,5;36,0;38,0;34,0;14,0;14,5;13,9;969,3;969,3;968,7;2,2;157,0;5,6;;0,0;
27/04/2019;2300;29,9;30,8;29,9;37,0;38,0;36,0;13,7;14,0;13,7;969,9;969,9;969,3;2,7;157,0;6,3;;0,0;
28/04/2019;0000;29,3;29,9;29,3;38,0;38,0;37,0;13,6;13,8;13,5;970,4;970,4;969,9;2,1;153,0;5,0;;0,0;
28/04/2019;0100;28,7;29,4;28,6;40,0;40,0;38,0;13,9;13,9;13,5;970,6;970,7;970,4;2,0;143,0;4,4;;0,0;
28/04/2019;0200;28,1;28,7;28,1;43,0;43,0;40,0;14,4;14,4;13,9;970,8;970,8;970,6;2,7;133,0;5,9;;0,0;
28/04/2019;0300;27,3;28,1;27,3;51,0;51,0;43,0;16,4;16,4;14,4;970,8;970,9;970,8;4,6;133,0;7,7;;0,0;
28/04/2019;0400;26,2;27,3;26,2;58,0;58,0;51,0;17,4;17,4;16,5;970,5;970,8;970,5;3,6;122,0;7,7;;0,0;
28/04/2019;0500;25,4;26,2;25,4;62,0;62,0;58,0;17,6;17,7;17,4;970,3;970,5;970,3;3,7;119,0;7,3;;0,0;
28/04/2019;0600;24,6;25,4;24,6;65,0;65,0;62,0;17,5;17,7;17,5;970,1;970,3;970,1;3,1;126,0;5,8;;0,0;
28/04/2019;0700;24,2;24,6;24,2;67,0;67,0;64,0;17,7;17,7;17,2;970,3;970,3;970,1;3,0;131,0;5,5;;0,0;
28/04/2019;0800;23,6;24,2;23,6;70,0;70,0;67,0;17,9;17,9;17,7;970,3;970,4;970,3;3,7;133,0;6,4;;0,0;
28/04/2019;0900;23,4;23,6;23,4;72,0;72,0;70,0;18,1;18,1;17,9;971,2;971,2;970,3;2,2;140,0;6,4;;0,0;
28/04/2019;1000;24,2;24,2;23,4;70,0;72,0;70,0;18,5;18,5;18,1;972,0;972,0;971,1;3,9;143,0;6,8;256,69;0,0;
28/04/2019;1100;25,7;25,7;24,2;64,0;70,0;64,0;18,3;18,5;17,9;972,4;972,4;972,0;5,0;135,0;8,2;852,25;0,0;
28/04/2019;1200;27,0;27,9;25,5;57,0;64,0;54,0;17,7;18,4;17,5;972,6;972,6;972,4;4,4;130,0;8,5;1501,05;0,0;
28/04/2019;1300;28,0;28,5;26,9;52,0;57,0;52,0;17,4;18,1;17,2;972,5;972,7;972,5;4,4;137,0;7,9;1439,92;0,0;
28/04/2019;1400;29,5;30,2;28,1;46,0;52,0;45,0;16,8;17,7;16,3;972,0;972,6;972,0;4,0;125,0;9,3;2090,17;0,0;
28/04/2019;1500;30,2;30,9;28,8;44,0;48,0;42,0;16,5;17,3;16,1;971,1;972,0;971,1;3,6;142,0;7,5;1780,58;0,0;
28/04/2019;1600;31,5;33,3;29,5;38,0;45,0;36,0;15,3;16,9;15,3;970,2;971,1;970,2;4,0;114,0;7,7;2522,10;0,0;
28/04/2019;1700;32,5;33,8;31,2;35,0;40,0;34,0;15,2;16,4;15,0;969,2;970,2;969,2;3,2;105,0;6,9;2033,86;0,0;
28/04/2019;1800;32,9;33,7;32,1;34,0;36,0;33,0;14,9;15,8;14,2;968,4;969,2;968,4;2,5;156,0;7,0;1868,03;0,0;
28/04/2019;1900;32,2;33,3;31,9;36,0;36,0;33,0;15,1;15,4;14,2;968,1;968,4;968,0;2,4;137,0;6,0;1066,63;0,0;
28/04/2019;2000;31,8;32,2;31,7;36,0;37,0;35,0;15,0;15,1;14,6;968,5;968,5;968,1;2,8;146,0;5,2;376,93;0,0;
28/04/2019;2100;31,0;32,0;31,0;39,0;39,0;35,0;15,4;15,4;14,7;968,9;968,9;968,5;3,1;133,0;5,3;87,61;0,0;
28/04/2019;2200;30,2;31,0;30,2;41,0;41,0;39,0;15,5;15,7;15,3;969,3;969,3;968,9;2,7;138,0;5,1;;0,0;
28/04/2019;2300;29,5;30,2;29,5;43,0;43,0;41,0;15,6;15,7;15,4;970,0;970,0;969,3;2,2;139,0;5,1;;0,0;
29/04/2019;0000;28,9;29,5;28,9;45,0;45,0;43,0;15,7;15,7;15,6;970,2;970,2;970,0;2,4;130,0;5,4;;0,0;
29/04/2019;0100;28,2;28,9;28,2;47,0;47,0;45,0;15,7;15,8;15,6;970,3;970,3;970,2;2,4;132,0;5,3;;0,0;
29/04/2019;0200;27,5;28,2;27,5;49,0;49,0;47,0;15,9;15,9;15,7;970,1;970,3;970,1;1,6;143,0;4,1;;0,0;
29/04/2019;0300;26,8;27,5;26,8;52,0;52,0;49,0;16,0;16,1;15,9;969,7;970,2;969,7;2,1;148,0;4,0;;0,0;
29/04/2019;0400;26,4;26,8;26,4;53,0;53,0;52,0;16,0;16,1;15,9;969,3;969,7;969,3;3,0;128,0;5,0;;0,0;
29/04/2019;0500;25,5;26,4;25,5;59,0;59,0;53,0;17,0;17,0;16,0;969,3;969,3;969,2;2,1;110,0;5,7;;0,0;
29/04/2019;0600;25,0;25,5;25,0;64,0;64,0;59,0;17,6;17,7;17,0;969,1;969,4;969,1;2,0;117,0;3,8;;0,0;
29/04/2019;0700;24,7;25,0;24,7;67,0;67,0;63,0;18,1;18,1;17,4;969,1;969,2;969,0;1,9;142,0;4,0;;0,0;
29/04/2019;0800;24,2;24,7;24,2;70,0;70,0;67,0;18,3;18,3;18,1;969,3;969,3;969,1;1,9;135,0;3,9;;0,0;
29/04/2019;0900;23,9;24,2;23,9;71,0;71,0;70,0;18,4;18,4;18,3;970,2;970,2;969,3;1,9;144,0;4,1;;0,0;
29/04/2019;1000;25,2;25,2;23,9;67,0;72,0;67,0;18,6;18,6;18,4;971,0;971,0;970,2;2,1;137,0;4,6;269,40;0,0;
29/04/2019;1100;26,6;26,7;25,0;61,0;67,0;60,0;18,3;18,7;18,2;971,4;971,4;971,0;3,1;124,0;5,8;913,18;0,0;
29/04/2019;1200;27,9;28,3;26,4;56,0;61,0;54,0;18,1;18,5;17,7;971,5;971,5;971,4;2,7;139,0;5,5;1454,42;0,0;
29/04/2019;1300;29,3;29,6;27,9;51,0;56,0;50,0;18,0;18,5;17,5;971,2;971,5;971,2;2,2;120,0;5,0;2010,94;0,0;
29/04/2019;1400;30,8;31,4;29,3;45,0;51,0;45,0;17,6;18,5;17,4;970,3;971,2;970,3;2,1;160,0;4,9;2319,41;0,0;
29/04/2019;1500;32,8;33,5;30,8;39,0;45,0;38,0;16,9;18,2;16,7;969,2;970,3;969,2;2,0;148,0;5,1;2470,46;0,0;
29/04/2019;1600;33,7;34,1;31,9;35,0;41,0;35,0;16,0;17,7;15,6;968,2;969,2;968,2;1,6;102,0;6,1;2449,52;0,0;
29/04/2019;1700;34,8;35,5;33,7;30,0;35,0;30,0;14,7;16,4;14,7;967,0;968,2;967,0;2,0;119,0;4,9;2247,02;0,0;
29/04/2019;1800;34,7;35,9;34,2;30,0;31,0;28,0;14,6;15,3;13,4;966,3;967,0;966,3;1,9;154,0;4,5;1682,92;0,0;
29/04/2019;1900;34,9;35,7;34,5;29,0;30,0;29,0;14,4;14,8;14,2;966,3;966,3;966,2;1,6;141,0;4,2;1080,45;0,0;
29/04/2019;2000;35,0;35,4;34,6;30,0;30,0;29,0;14,7;14,7;14,2;966,5;966,5;966,3;1,6;111,0;5,3;698,49;0,0;
29/04/2019;2100;33,8;35,0;33,8;31,0;32,0;30,0;14,5;14,9;14,4;967,3;967,3;966,5;2,1;65,0;4,9;97,73;0,0;
29/04/2019;2200;33,1;33,8;33,1;34,0;35,0;31,0;15,4;15,4;14,5;968,1;968,1;967,3;1,5;52,0;3,9;;0,0;
29/04/2019;2300;31,5;33,1;31,5;42,0;42,0;34,0;17,0;17,0;14,7;969,6;969,6;968,1;4,0;69,0;6,6;;0,0;
30/04/2019;0000;30,6;31,5;30,6;45,0;45,0;42,0;17,1;17,2;17,0;970,0;970,1;969,6;3,7;67,0;6,2;;0,0;
30/04/2019;0100;29,8;30,6;29,8;47,0;47,0;45,0;17,2;17,3;17,1;970,2;970,2;970,0;2,8;57,0;7,0;;0,0;
30/04/2019;0200;29,0;29,8;29,0;49,0;49,0;47,0;17,4;17,4;17,2;970,6;970,6;970,2;1,7;52,0;5,2;;0,0;
30/04/2019;0300;28,7;29,1;28,7;50,0;50,0;49,0;17,3;17,4;17,3;970,7;970,7;970,6;0,6;54,0;3,5;;0,0;
30/04/2019;0400;28,2;28,8;28,2;52,0;52,0;50,0;17,5;17,5;17,2;970,5;970,8;970,5;1,4;85,0;2,7;;0,0;
30/04/2019;0500;27,9;28,2;27,8;53,0;53,0;52,0;17,4;17,6;17,4;970,1;970,5;970,1;1,9;111,0;3,6;;0,0;
30/04/2019;0600;27,3;27,9;27,3;57,0;57,0;53,0;18,0;18,0;17,5;970,2;970,3;970,1;2,5;98,0;4,9;;0,0;
30/04/2019;0700;26,5;27,3;26,5;59,0;59,0;57,0;17,7;18,1;17,6;970,2;970,3;970,1;2,3;102,0;5,3;;0,0;
30/04/2019;0800;26,1;26,5;26,0;64,0;64,0;59,0;18,7;18,7;17,8;970,7;970,7;970,2;1,7;115,0;3,9;;0,0;
30/04/2019;0900;25,7;26,1;25,7;67,0;68,0;64,0;19,3;19,3;18,7;971,5;971,5;970,7;2,3;119,0;4,3;0,05;0,0;
30/04/2019;1000;27,0;27,0;25,7;63,0;69,0;63,0;19,4;19,6;19,2;972,2;972,2;971,5;2,7;118,0;4,7;281,35;0,0;
30/04/2019;1100;27,9;27,9;26,7;59,0;63,0;59,0;19,1;19,4;18,8;972,7;972,7;972,2;2,9;128,0;5,6;913,98;0,0;
30/04/2019;1200;29,7;29,9;27,9;52,0;59,0;52,0;18,8;19,3;18,5;972,7;972,8;972,6;2,8;68,0;6,3;1568,88;0,0;
30/04/2019;1300;30,3;31,1;29,4;50,0;53,0;47,0;18,6;19,0;18,0;972,3;972,8;972,3;2,9;103,0;6,7;1637,06;0,0;
30/04/2019;1400;32,1;32,5;30,3;42,0;50,0;42,0;17,7;18,8;17,5;971,7;972,4;971,7;2,9;95,0;5,8;2188,00;0,0;
30/04/2019;1500;33,5;34,0;31,4;37,0;44,0;35,0;16,7;18,5;16,3;970,5;971,7;970,5;2,6;125,0;5,2;2399,96;0,0;
30/04/2019;1600;35,3;35,4;32,8;33,0;37,0;33,0;16,4;17,0;15,9;969,3;970,5;969,3;4,0;90,0;6,9;2443,01;0,0;
30/04/2019;1700;35,8;35,9;34,0;31,0;34,0;31,0;16,1;16,3;15,4;968,0;969,3;968,0;2,4;109,0;7,8;2366,91;0,0;
30/04/2019;1800;35,2;36,0;34,3;26,0;32,0;26,0;13,1;16,2;13,1;967,2;968,0;967,2;3,6;117,0;6,9;1803,76;0,0;
30/04/2019;1900;34,5;35,4;34,4;26,0;29,0;25,0;12,3;13,8;11,8;966,8;967,3;966,8;4,3;139,0;7,6;770,33;0,0;
30/04/2019;2000;34,0;35,1;34,0;28,0;28,0;26,0;13,0;13,3;12,4;967,0;967,0;966,7;3,5;143,0;6,8;411,14;0,0;
30/04/2019;2100;33,5;34,0;33,5;24,0;28,0;24,0;10,5;13,0;10,2;967,5;967,5;967,0;3,8;144,0;7,2;44,04;0,0;
